element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,4873.7507,kpno_solar_atlas,22.754775500005852,"integrated over +/-0.129 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484; half-width 0.129 A from line separation | CONCERN: side-band 95th pct is 0.9607, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.330790755484395,,True,
Fe,I,4874.3529,kpno_solar_atlas,32.271768499925614,"integrated over +/-0.150 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484; half-width 0.150 A from line separation | CONCERN: side-band 95th pct is 0.9663, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.179094203138804,,True,
Fe,I,4875.0299,kpno_solar_atlas,40.58874849999263,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9516, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.079571623067476,,True,
Fe,I,4875.8768,kpno_solar_atlas,71.3928025000359,"integrated over +/-0.155 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484; half-width 0.155 A from line separation | CONCERN: side-band 95th pct is 0.9635, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.834398293283047,,False,REW -4.834 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4876.186,kpno_solar_atlas,15.203125999976915,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9572, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.50614736838701,,True,
Fe,I,4877.6042,kpno_solar_atlas,50.08607499995919,"integrated over +/-0.273 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484; half-width 0.273 A from line separation",,-4.988489556481156,,True,
Fe,I,4878.1511,kpno_solar_atlas,218.80799849991314,"integrated over +/-0.273 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484; half-width 0.273 A from line separation | CONCERN: side-band 95th pct is 0.9583, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.348192054858805,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.069 A from the catalogued position (depth 0.836 vs 0.780 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4880.5238,kpno_solar_atlas,19.372966499995766,"integrated over +/-0.189 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484,lm0488; half-width 0.189 A from line separation",,-5.401270307483322,,True,
Fe,I,4881.39,kpno_solar_atlas,67.68481450005864,"integrated over +/-0.244 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0484,lm0488; half-width 0.244 A from line separation | CONCERN: side-band 95th pct is 0.9599, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.858052264115675,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.009, predicted 0.092) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4883.91,kpno_solar_atlas,88.14909800002445,"integrated over +/-0.347 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.347 A from line separation",,-4.743549779560349,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.219 A from the catalogued position (depth 0.602 vs 0.065 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4887.3657,kpno_solar_atlas,54.56536050011728,"integrated over +/-0.163 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.163 A from line separation | CONCERN: side-band 95th pct is 0.9601, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.952157807755873,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.162 A from the catalogued position (depth 0.593 vs 0.175 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4888.1655,kpno_solar_atlas,12.749081500010158,"integrated over +/-0.178 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.178 A from line separation",,-5.583667004104869,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.047 vs predicted 0.192 (x0.2) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4890.8214,kpno_solar_atlas,146.1033654998591,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7608, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.524721583763587,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.059 A from the catalogued position (depth 0.851 vs 0.653 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4890.9096,kpno_solar_atlas,97.31831149993177,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7520, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.701195070520762,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.119 A from the catalogued position (depth 0.778 vs 0.126 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4891.0267,kpno_solar_atlas,61.78729200008164,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7321, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.898500872163017,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.116 A from the catalogued position (depth 0.118 vs 0.025 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4891.1836,kpno_solar_atlas,65.36809800003135,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7608, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.874048116620645,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.115 A from the catalogued position (depth 0.129 vs 0.041 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4892.8586,kpno_solar_atlas,56.93469599996804,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation",,-4.934185659053576,,True,
Fe,I,4894.5803,kpno_solar_atlas,27.840369000008156,"integrated over +/-0.384 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.384 A from line separation",,-5.245040470719943,,True,
Fe,I,4896.4382,kpno_solar_atlas,55.992159499985775,"integrated over +/-0.270 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.270 A from line separation",,-4.941753059819935,,True,
Fe,I,4900.8218,kpno_solar_atlas,21.551885500015683,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9656, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.356783640227176,,True,
Fe,I,4902.2322,kpno_solar_atlas,50.06168900000267,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.450 A from line separation",,-4.990888380363546,,True,
Fe,I,4905.1325,kpno_solar_atlas,37.74011799995397,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation",,-5.1138474895479655,,True,
Fe,I,4905.2182,kpno_solar_atlas,32.89203949997294,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation",,-5.17356752784081,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.083 A from the catalogued position (depth 0.334 vs 0.088 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4907.32,kpno_solar_atlas,4.442576999993672,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation",,-6.043209414829988,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.013, predicted 0.429) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4907.7315,kpno_solar_atlas,65.73570099993785,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation",,-4.8730794960564126,,False,REW -4.873 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4907.9557,kpno_solar_atlas,39.183174999955924,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation",,-5.097801010235107,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.076 A from the catalogued position (depth 0.346 vs 0.120 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4908.0308,kpno_solar_atlas,41.540615999960565,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation",,-5.0724343471091,,True,
Fe,I,4908.5988,kpno_solar_atlas,18.6527660000103,"integrated over +/-0.250 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.250 A from line separation",,-5.420214294859004,,True,
Fe,I,4909.3831,kpno_solar_atlas,71.0625345000497,"integrated over +/-0.142 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.142 A from line separation | CONCERN: side-band 95th pct is 0.9629, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.839386230387028,,False,REW -4.839 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4911.5294,kpno_solar_atlas,33.98927499998678,"integrated over +/-0.135 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.135 A from line separation | CONCERN: side-band 95th pct is 0.9460, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.159874846972241,,True,
Fe,I,4911.7987,kpno_solar_atlas,47.649097999928365,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9509, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.013185875995338,,True,
Fe,I,4912.4974,kpno_solar_atlas,21.80072650002636,"integrated over +/-0.240 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.240 A from line separation",,-5.352831367001412,,True,
Fe,I,4913.1355,kpno_solar_atlas,29.33841999999565,"integrated over +/-0.319 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.319 A from line separation",,-5.223922020251011,,True,
Fe,I,4915.849,kpno_solar_atlas,16.941852000010652,"integrated over +/-0.310 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.310 A from line separation",,-5.462637650679074,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.052 vs predicted 0.249 (x0.2) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4916.6638,kpno_solar_atlas,33.98162800000086,"integrated over +/-0.283 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.283 A from line separation",,-5.16042633106283,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.177 A from the catalogued position (depth 0.144 vs 0.052 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4917.2294,kpno_solar_atlas,81.63703800002158,"integrated over +/-0.283 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.283 A from line separation",,-4.7798332305755595,,False,REW -4.780 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4918.012,kpno_solar_atlas,63.179883499975126,"integrated over +/-0.175 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488; half-width 0.175 A from line separation",,-4.891210763330864,,False,REW -4.891 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4919.7388,kpno_solar_atlas,35.49768049999649,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0488,lm0492; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9240, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.141742069525523,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.119 A from the catalogued position (depth 0.242 vs 0.095 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4923.1571,kpno_solar_atlas,56.12290350003286,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.450 A from line separation",,-4.94310356349192,,True,
Fe,I,4924.3008,kpno_solar_atlas,30.47660249998831,"integrated over +/-0.190 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.190 A from line separation",,-5.208378023199418,,True,
Fe,I,4924.6816,kpno_solar_atlas,92.42398000000509,"integrated over +/-0.151 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.151 A from line separation",,-4.726593490542351,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.093 A from the catalogued position (depth 0.748 vs 0.173 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4925.2639,kpno_solar_atlas,28.6039920000086,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-5.236002857434916,,True,
Fe,I,4925.5774,kpno_solar_atlas,62.62575699999155,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-4.895704159398058,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.509 vs predicted 0.075 (x6.8) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4926.4085,kpno_solar_atlas,1.57713999999898,"integrated over +/-0.130 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.130 A from line separation",,-6.494660174276681,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.005, predicted 0.057) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4926.8162,kpno_solar_atlas,17.812547999999666,"integrated over +/-0.204 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.204 A from line separation",,-5.441840313109656,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.071 vs predicted 0.395 (x0.2) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4927.4177,kpno_solar_atlas,57.62538050003571,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-4.9320055731745995,,True,
Fe,I,4927.4886,kpno_solar_atlas,54.00541549988924,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-4.960188316444814,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.066 A from the catalogued position (depth 0.466 vs 0.215 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4927.7162,kpno_solar_atlas,18.879601000073833,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9581, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.416652876011792,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.014, predicted 0.131) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4930.053,kpno_solar_atlas,8.932294999969514,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-5.74188853039524,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.118 A from the catalogued position (depth 0.111 vs 0.041 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4932.0836,kpno_solar_atlas,40.09309950006627,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-5.089960797582622,,True,
Fe,I,4932.9775,kpno_solar_atlas,6.790521499963491,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-5.86120600598439,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.119 A from the catalogued position (depth 0.044 vs 0.025 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4933.1903,kpno_solar_atlas,65.95933999991605,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-4.873851567515518,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.115 A from the catalogued position (depth 0.580 vs 0.383 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4934.0834,kpno_solar_atlas,242.4686765000319,"integrated over +/-0.447 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.447 A from line separation",,-4.308550844124212,,False,REW -4.309 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4937.2929,kpno_solar_atlas,104.93811949988775,"integrated over +/-0.216 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.216 A from line separation",,-4.672555614735143,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.057 A from the catalogued position (depth 0.646 vs 0.364 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4937.9743,kpno_solar_atlas,21.43176599992867,"integrated over +/-0.124 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.124 A from line separation | CONCERN: side-band 95th pct is 0.9172, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.362490866452901,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.119 A from the catalogued position (depth 0.099 vs 0.023 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4938.3753,kpno_solar_atlas,31.252687999999278,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9335, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.19869671542996,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.019, predicted 0.129) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4940.4866,kpno_solar_atlas,46.53637900001538,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.450 A from line separation",,-5.0259771379312355,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.423 A from the catalogued position (depth 0.153 vs 0.087 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4942.4584,kpno_solar_atlas,84.23363950002205,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-4.768457456856431,,False,REW -4.768 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4942.5889,kpno_solar_atlas,64.98068449991268,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-4.8811702076577195,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.106 A from the catalogued position (depth 0.645 vs 0.244 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4945.6356,kpno_solar_atlas,47.426939999996854,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.120 A from line separation",,-5.0181970091485,,True,
Fe,I,4952.624,kpno_solar_atlas,59.90623399998828,"integrated over +/-0.179 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492; half-width 0.179 A from line separation",,-4.917363339313796,,True,
Fe,I,4959.2197,kpno_solar_atlas,43.83974800002065,"integrated over +/-0.450 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0492,lm0496; half-width 0.450 A from line separation",,-5.053545299469384,,True,
Fe,I,4961.9353,kpno_solar_atlas,28.870720999999918,"integrated over +/-0.162 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.162 A from line separation",,-5.23519346726633,,True,
Fe,I,4962.5711,kpno_solar_atlas,57.77366650005534,"integrated over +/-0.156 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.156 A from line separation",,-4.933976811940805,,True,
Fe,I,4965.7795,kpno_solar_atlas,30.102270499933788,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.217388177263293,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.078 A from the catalogued position (depth 0.244 vs 0.117 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4968.276,kpno_solar_atlas,12.03127850003805,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.6158939340105025,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.008, predicted 0.112) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4968.3916,kpno_solar_atlas,28.953822499953993,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.234509911203995,,True,
Fe,I,4968.4944,kpno_solar_atlas,46.47540600007021,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.029001612289933,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.102 A from the catalogued position (depth 0.335 vs 0.102 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4968.6978,kpno_solar_atlas,70.3955599998966,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-4.848697315311882,,False,REW -4.849 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4968.8319,kpno_solar_atlas,22.70340649998224,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.340163279252376,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.118 A from the catalogued position (depth 0.480 vs 0.025 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4970.4958,kpno_solar_atlas,65.01916649982964,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9672, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.883358313316086,,False,REW -4.883 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4970.6458,kpno_solar_atlas,46.86993800003873,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.025518438102882,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.120 A from the catalogued position (depth 0.432 vs 0.334 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4973.3751,kpno_solar_atlas,13.094401999946578,"integrated over +/-0.173 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.173 A from line separation",,-5.5795655459691815,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.170 A from the catalogued position (depth 0.103 vs 0.064 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4973.903,kpno_solar_atlas,1.9746620000082111,"integrated over +/-0.171 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.171 A from line separation",,-6.401204542721923,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.001, predicted 0.085) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4974.2458,kpno_solar_atlas,11.787523499961576,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.625304670351474,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.115 A from the catalogued position (depth 0.091 vs 0.073 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4975.4116,kpno_solar_atlas,38.157148500015026,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.115253102138326,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.055 A from the catalogued position (depth 0.247 vs 0.240 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4977.6479,kpno_solar_atlas,35.60841099995418,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.145471578984854,,True,
Fe,I,4979.5999,kpno_solar_atlas,25.05211600004855,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0496; half-width 0.120 A from line separation",,-5.298350035577236,,True,
