element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,4564.8217,kpno_solar_atlas,136.7026874406884,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01481; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=93.38 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.523646766388203,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4565.1304,kpno_solar_atlas,278.2586644801968,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03109; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=54.12 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.215004491013255,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4565.2363,kpno_solar_atlas,265.4085732253034,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01864; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=31.77 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.2355483145236255,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4565.3331,kpno_solar_atlas,253.56525466538082,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01123; sigma_fit=0.1033 A (init 0.0262, floor 0.0039); ew_err=48.39 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.255382727283114,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.185 A from the catalogued position (depth 0.651 vs 0.328 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4565.4106,kpno_solar_atlas,246.29434601470874,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00855; sigma_fit=0.1383 A (init 0.0262, floor 0.0039); ew_err=50.08 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.2680254006359,,False,REW -4.268 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4565.6614,kpno_solar_atlas,240.4211542019024,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0044; sigma_fit=0.1621 A (init 0.0262, floor 0.0039); ew_err=54.90 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.278531022305443,,False,REW -4.279 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4566.2545,kpno_solar_atlas,135.33002587834824,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02735; sigma_fit=0.4000 A (init 0.0262, floor 0.0039); ew_err=280.75 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.528165948348322,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.587 A from the catalogued position (depth 0.578 vs 0.079 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4566.5145,kpno_solar_atlas,65.68002753915559,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01846; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=22.22 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.842151514788373,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4566.6757,kpno_solar_atlas,139.89778915251034,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0156; sigma_fit=0.2947 A (init 0.0262, floor 0.0039); ew_err=144.44 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.513789320257042,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.158 A from the catalogued position (depth 0.508 vs 0.023 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4566.9885,kpno_solar_atlas,95.95524449063011,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0139; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=14.96 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.677561201682252,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4568.6021,kpno_solar_atlas,106.45054921440175,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00704; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=15.96 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.632635428600703,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4568.7633,kpno_solar_atlas,108.09151595729996,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007175; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=16.35 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.626007050806646,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4568.8395,kpno_solar_atlas,108.0527349817939,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007288; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=16.41 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.626170137851987,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4569.0695,kpno_solar_atlas,102.75449071682543,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01002; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=15.66 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.648026953055937,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4571.2947,kpno_solar_atlas,134.665973747363,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02157; sigma_fit=0.0252 A (init 0.0262, floor 0.0039); ew_err=29.71 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.530781344328125,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.192 A from the catalogued position (depth 0.815 vs 0.028 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4571.4373,kpno_solar_atlas,24.18233426650165,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.1445; sigma_fit=0.0431 A (init 0.0262, floor 0.0039); ew_err=20.94 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-5.2765545475152065,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.542 A from the catalogued position (depth 0.877 vs 0.239 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4572.8594,kpno_solar_atlas,30.60135627137539,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001926; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=28.81 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-5.174447173382742,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4574.2153,kpno_solar_atlas,57.00961456180413,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02336; sigma_fit=0.0039 A (init 0.0262, floor 0.0039); ew_err=13.86 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.904368497425622,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4575.798,kpno_solar_atlas,109.9431701125955,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01876; sigma_fit=0.4000 A (init 0.0262, floor 0.0039); ew_err=190.97 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.619298588843913,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.544 A from the catalogued position (depth 0.625 vs 0.172 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4576.5193,kpno_solar_atlas,78.92281755295613,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0008875; sigma_fit=0.0217 A (init 0.0262, floor 0.0039); ew_err=7.22 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.7633327169834425,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.177 A from the catalogued position (depth 0.625 vs 0.090 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4579.0383,kpno_solar_atlas,159.38875237033056,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02602; sigma_fit=0.4000 A (init 0.0263, floor 0.0039); ew_err=207.62 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.458316604905611,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.476 A from the catalogued position (depth 0.727 vs 0.101 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4579.3191,kpno_solar_atlas,46.63893720780811,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007363; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=24.89 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.992052262149616,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4579.6784,kpno_solar_atlas,161.8139651215381,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02062; sigma_fit=0.0584 A (init 0.0263, floor 0.0039); ew_err=78.52 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.451818981440912,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.377 A from the catalogued position (depth 0.743 vs 0.081 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4579.8092,kpno_solar_atlas,128.13956784872497,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01533; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=19.59 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.553164130186193,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4580.3643,kpno_solar_atlas,239.26646267934294,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02943; sigma_fit=0.4000 A (init 0.0263, floor 0.0039); ew_err=246.74 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.2820181920392955,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.309 A from the catalogued position (depth 0.743 vs 0.251 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4580.46,kpno_solar_atlas,221.40696748052272,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02956; sigma_fit=0.4000 A (init 0.0263, floor 0.0039); ew_err=234.98 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.315717811290794,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.405 A from the catalogued position (depth 0.743 vs 0.274 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4580.5714,kpno_solar_atlas,218.60231572879985,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02936; sigma_fit=0.4000 A (init 0.0263, floor 0.0039); ew_err=233.14 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.321264898860507,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.516 A from the catalogued position (depth 0.743 vs 0.446 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4581.1936,kpno_solar_atlas,258.5737316067642,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009323; sigma_fit=0.0709 A (init 0.0263, floor 0.0039); ew_err=52.59 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.248394242333762,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.216 A from the catalogued position (depth 0.772 vs 0.230 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4582.9424,kpno_solar_atlas,83.06083774758217,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009346; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=22.08 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.741748091847285,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4583.1279,kpno_solar_atlas,144.03075792076675,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01869; sigma_fit=0.4000 A (init 0.0263, floor 0.0039); ew_err=290.34 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.50270673109642,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.293 A from the catalogued position (depth 0.563 vs 0.146 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4583.7193,kpno_solar_atlas,189.23767875903619,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007964; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=32.03 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.384210402005272,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4584.7159,kpno_solar_atlas,117.94406699256629,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002934; sigma_fit=0.0604 A (init 0.0263, floor 0.0039); ew_err=46.56 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.589636329808005,,False,REW -4.590 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4585.339,kpno_solar_atlas,21.507515683606083,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.07917; sigma_fit=0.0402 A (init 0.0263, floor 0.0039); ew_err=21.17 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-5.328781200874709,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.534 A from the catalogued position (depth 0.796 vs 0.213 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4586.2302,kpno_solar_atlas,268.1274260415032,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02641; sigma_fit=0.2763 A (init 0.0263, floor 0.0039); ew_err=81.66 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.233114610718133,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.357 A from the catalogued position (depth 0.797 vs 0.434 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4586.9907,kpno_solar_atlas,77.99756926150899,"PROFILE-FIT (voigt), model integrated; chi2_red=0.004304; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=19.59 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.769446791188229,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4587.7204,kpno_solar_atlas,145.02964806003,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0294; sigma_fit=0.4000 A (init 0.0263, floor 0.0039); ew_err=122.88 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.5001401487468735,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.486 A from the catalogued position (depth 0.658 vs 0.180 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4590.7884,kpno_solar_atlas,52.11750229994743,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01132; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=25.03 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.944903681358841,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4591.5116,kpno_solar_atlas,137.5009660565707,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01793; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=40.14 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.52364993640608,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4592.0224,kpno_solar_atlas,51.68749559520456,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.06133; sigma_fit=0.0445 A (init 0.0263, floor 0.0039); ew_err=26.72 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.948618508008262,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.509 A from the catalogued position (depth 0.685 vs 0.322 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4592.4247,kpno_solar_atlas,212.92103381459216,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01948; sigma_fit=0.0652 A (init 0.0263, floor 0.0039); ew_err=42.58 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.333823477922801,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.235 A from the catalogued position (depth 0.832 vs 0.111 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4593.3728,kpno_solar_atlas,80.91268400508383,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0045; sigma_fit=0.2408 A (init 0.0263, floor 0.0039); ew_err=262.86 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.7541150867001924,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth -0.000, predicted 0.290) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4593.5241,kpno_solar_atlas,43.3381142820243,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0139; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=24.58 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-5.025275988776263,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4594.9385,kpno_solar_atlas,157.78325140282217,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01709; sigma_fit=0.3823 A (init 0.0263, floor 0.0039); ew_err=155.68 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.464218801814644,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.422 A from the catalogued position (depth 0.655 vs 0.167 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4595.2069,kpno_solar_atlas,131.2660056195097,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01104; sigma_fit=0.0039 A (init 0.0263, floor 0.0039); ew_err=33.41 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.544152800339015,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4596.4152,kpno_solar_atlas,172.82485031505374,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02037; sigma_fit=0.0039 A (init 0.0264, floor 0.0039); ew_err=87.20 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.424813062749394,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4596.9939,kpno_solar_atlas,113.52606937743339,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0081; sigma_fit=0.4000 A (init 0.0264, floor 0.0039); ew_err=283.72 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.607378325961453,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.584 A from the catalogued position (depth 0.357 vs 0.047 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4597.0577,kpno_solar_atlas,91.42073496254152,"PROFILE-FIT (voigt), model integrated; chi2_red=0.003368; sigma_fit=0.0039 A (init 0.0264, floor 0.0039); ew_err=85.32 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.701435246425414,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4597.2499,kpno_solar_atlas,148.49877590019557,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009617; sigma_fit=0.4000 A (init 0.0264, floor 0.0039); ew_err=232.03 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.490775238318305,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.501 A from the catalogued position (depth 0.408 vs 0.212 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4597.3812,kpno_solar_atlas,179.08301651038948,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0126; sigma_fit=0.2616 A (init 0.0264, floor 0.0039); ew_err=190.11 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.409456114422311,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.486 A from the catalogued position (depth 0.484 vs 0.294 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4597.7472,kpno_solar_atlas,241.22208074582812,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02401; sigma_fit=0.0639 A (init 0.0264, floor 0.0039); ew_err=50.52 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.280128029278993,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.377 A from the catalogued position (depth 0.719 vs 0.408 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4597.8715,kpno_solar_atlas,244.65049327368638,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02312; sigma_fit=0.1070 A (init 0.0264, floor 0.0039); ew_err=49.81 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.274010733826682,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.253 A from the catalogued position (depth 0.719 vs 0.484 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4598.3451,kpno_solar_atlas,208.14055958212825,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02074; sigma_fit=0.1518 A (init 0.0264, floor 0.0039); ew_err=61.01 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456",,-4.344244843589338,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.221 A from the catalogued position (depth 0.722 vs 0.167 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4598.7332,kpno_solar_atlas,102.30986634905912,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01147; sigma_fit=0.4000 A (init 0.0264, floor 0.0039); ew_err=206.58 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456,lm0460",,-4.652720696953913,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.597 A from the catalogued position (depth 0.685 vs 0.172 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4599.8401,kpno_solar_atlas,198.13524437021556,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02309; sigma_fit=0.4000 A (init 0.0264, floor 0.0039); ew_err=196.45 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456,lm0460",,-4.365781000092802,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.525 A from the catalogued position (depth 0.609 vs 0.588 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4600.5954,kpno_solar_atlas,280.81719529496246,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0383; sigma_fit=0.4000 A (init 0.0264, floor 0.0039); ew_err=187.34 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456,lm0460",,-4.214390343405601,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.013, predicted 0.109) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4600.9314,kpno_solar_atlas,133.5968659342297,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03747; sigma_fit=0.0039 A (init 0.0264, floor 0.0039); ew_err=25.92 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456,lm0460",,-4.537049487881831,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4601.3257,kpno_solar_atlas,207.6514394397197,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03533; sigma_fit=0.3527 A (init 0.0264, floor 0.0039); ew_err=157.13 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0456,lm0460",,-4.345548029445387,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.575 A from the catalogued position (depth 0.791 vs 0.082 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4603.3424,kpno_solar_atlas,173.2649379850169,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0325; sigma_fit=0.0938 A (init 0.0264, floor 0.0039); ew_err=34.69 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0460",,-4.424362591771625,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.395 A from the catalogued position (depth 0.849 vs 0.207 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4603.9482,kpno_solar_atlas,58.23655230333441,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005349; sigma_fit=0.0039 A (init 0.0264, floor 0.0039); ew_err=57.56 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0460",,-4.897934772504828,,False,"FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4604.2434,kpno_solar_atlas,104.43900435232514,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01028; sigma_fit=0.4000 A (init 0.0264, floor 0.0039); ew_err=228.99 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0460",,-4.6442955513146496,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.318 A from the catalogued position (depth 0.454 vs 0.062 at the line) — the EW is an upper bound on a blend, not this line"
