wavelength_air_A,flux_normalized,n_frames,min_mtrans
12050.8778,1.002153,4,0.9492
12050.9157,1.003505,4,0.962
12050.9537,1.006779,4,0.9728
12050.9916,1.003331,4,0.9804
12051.0296,1.004946,4,0.9853
12051.0676,1.004888,4,0.9884
12051.1055,1.003697,4,0.9902
12051.1435,1.003349,4,0.9913
12051.1815,1.005453,4,0.992
12051.2194,1.003464,4,0.9927
12051.2574,1.007031,4,0.9934
12051.2954,1.003093,4,0.9942
12051.3333,1.001379,4,0.9948
12051.3713,1.002506,4,0.9951
12051.4092,1.002046,4,0.9954
12051.4472,0.998158,4,0.9956
12051.4852,0.9944,4,0.9959
12051.5231,0.990129,4,0.9962
12051.5611,0.991792,4,0.9966
12051.5991,0.995114,4,0.9969
12051.637,1.000122,4,0.9972
12051.675,1.004103,4,0.9974
12051.713,1.004491,4,0.9976
12051.7509,1.004465,4,0.9977
12051.7889,1.003243,4,0.9978
12051.8268,1.006915,4,0.9979
12051.8648,1.007548,4,0.998
12051.9028,1.004628,4,0.998
12051.9407,1.005744,4,0.9981
12051.9787,1.002871,4,0.9981
12052.0167,1.000701,4,0.9982
12052.0546,0.998664,4,0.9982
12052.0926,0.993969,4,0.9982
12052.1306,0.99083,4,0.9983
12052.1685,0.995384,4,0.9983
12052.2065,0.997056,4,0.9983
12052.2444,0.997221,4,0.9984
12052.2824,0.996861,4,0.9984
12052.3204,1.003032,4,0.9984
12052.3583,1.003442,4,0.9984
12052.3963,1.004959,4,0.9984
12052.4343,1.004116,4,0.9984
12052.4722,1.003582,4,0.9984
12052.5102,1.000532,4,0.9984
12052.5482,1.002651,4,0.9984
12052.5861,1.003561,4,0.9984
12052.6241,1.000791,4,0.9984
12052.662,1.000729,4,0.9984
12052.7,1.000482,4,0.9984
12052.738,0.999331,4,0.9985
12052.7759,0.997505,4,0.9985
12052.8139,0.991407,4,0.9986
12052.8519,0.982249,4,0.9986
12052.8898,0.964678,4,0.9986
12052.9278,0.942652,4,0.9986
12052.9657,0.916148,4,0.9986
12053.0037,0.885765,4,0.9986
12053.0417,0.860096,4,0.9986
12053.0796,0.851463,4,0.9986
12053.1176,0.861679,4,0.9986
12053.1556,0.887436,4,0.9986
12053.1935,0.916746,4,0.9986
12053.2315,0.943535,4,0.9987
12053.2695,0.965139,4,0.9987
12053.3074,0.978785,4,0.9987
12053.3454,0.989641,4,0.9987
12053.3833,0.998394,4,0.9987
12053.4213,0.998447,4,0.9987
12053.4593,1.001963,4,0.9987
12053.4972,1.003425,4,0.9987
12053.5352,1.004017,4,0.9987
12053.5732,1.006823,4,0.9987
12053.6111,1.007788,4,0.9987
12053.6491,1.003983,4,0.9987
12053.6871,1.005067,4,0.9986
12053.725,1.004007,4,0.9986
12053.763,1.005595,4,0.9986
12053.8009,1.007824,4,0.9986
12053.8389,1.00796,4,0.9986
12053.8769,1.008104,4,0.9985
12053.9148,1.003224,4,0.9985
12053.9528,1.005636,4,0.9984
12053.9908,1.007468,4,0.9983
12054.0287,1.007229,4,0.9981
12054.0667,1.005167,4,0.9979
12054.1047,1.005804,4,0.9978
12054.1426,1.006116,4,0.9977
12054.1806,1.00411,4,0.9976
12054.2185,1.003467,4,0.9974
12054.2565,1.003212,4,0.9968
12054.2945,1.004252,4,0.9961
12054.3324,1.003098,4,0.9954
12054.3704,1.002579,4,0.9952
12054.4084,1.001158,4,0.9955
12054.4463,1.001984,4,0.9962
12054.4843,1.004413,4,0.9969
12054.5223,1.004061,4,0.9975
12054.5602,1.004405,4,0.9979
12054.5982,1.00365,4,0.9981
12054.6361,1.004703,4,0.9981
12054.6741,0.999922,4,0.9982
12054.7121,1.001426,4,0.9982
12054.75,1.002068,4,0.9982
12054.788,1.001117,4,0.9981
12054.826,0.996918,4,0.9981
12054.8639,0.990415,4,0.998
12054.9019,0.981608,4,0.9979
12054.9399,0.978867,4,0.9977
12054.9778,0.981306,4,0.9974
12055.0158,0.989809,4,0.997
12055.0537,0.996917,4,0.9965
12055.0917,0.999238,4,0.9959
12055.1297,1.000601,4,0.9954
12055.1676,1.001411,4,0.995
12055.2056,1.003868,4,0.9949
12055.2436,1.003555,4,0.995
12055.2815,1.003895,4,0.995
12055.3195,1.004503,4,0.9949
12055.3575,1.002534,4,0.9945
12055.3954,1.004102,4,0.9937
12055.4334,1.001716,4,0.9923
12055.4713,1.002652,4,0.99
12055.5093,1.004306,4,0.986
12055.5473,1.003243,4,0.9792
12055.5852,1.004909,4,0.9688
12055.6232,1.00547,4,0.9555
12055.6612,1.003557,4,0.9439
12055.6991,0.996702,4,0.94
12055.7371,0.990812,4,0.946
12055.7751,0.987563,4,0.9568
12055.813,0.99273,4,0.9693
12055.851,0.99155,4,0.9794
12055.8889,0.991806,4,0.9861
12055.9269,0.990171,4,0.9902
12055.9649,0.992016,4,0.9927
12056.0028,0.990852,4,0.9943
12056.0408,0.990172,4,0.9953
12056.0788,0.994089,4,0.996
12056.1167,0.994534,4,0.9965
12056.1547,0.994074,4,0.9969
12056.1926,0.995871,4,0.9972
12056.2306,0.997386,4,0.9974
12056.2686,0.994513,4,0.9976
12056.3065,0.990685,4,0.9977
12056.3445,0.990255,4,0.9978
12056.3825,0.99174,4,0.9978
12056.4204,0.991751,4,0.9978
12056.4584,0.993631,4,0.9977
12056.4964,0.993803,4,0.9975
12056.5343,0.996068,4,0.9973
12056.5723,0.99977,4,0.9971
12056.6102,1.003748,3,0.9971
12056.6482,1.004183,3,0.9972
12056.6862,1.00356,3,0.9975
12056.7241,1.003237,3,0.9977
12056.7621,1.000868,3,0.9979
12056.8001,1.005673,3,0.9979
12056.838,1.002078,3,0.9979
12056.876,1.004102,3,0.9979
12056.914,1.000445,3,0.998
12056.9519,1.001266,3,0.9981
12056.9899,1.004749,3,0.9982
12057.0278,1.001907,3,0.9984
12057.0658,1.000253,3,0.9985
12057.1038,0.99841,3,0.9985
12057.1417,0.998644,3,0.9985
12057.1797,0.996067,3,0.9986
12057.2177,0.991252,3,0.9986
12057.2556,0.980437,3,0.9986
12057.2936,0.96589,3,0.9986
12057.3316,0.953301,3,0.9986
12057.3695,0.954782,3,0.9986
12057.4075,0.966666,3,0.9986
12057.4454,0.982033,3,0.9986
12057.4834,0.991423,3,0.9986
12057.5214,0.992952,3,0.9986
12057.5593,0.997415,3,0.9986
12057.5973,1.000379,3,0.9986
12057.6353,1.000263,3,0.9986
12057.6732,0.999438,3,0.9985
12057.7112,0.996323,3,0.9985
12057.7492,0.995882,3,0.9985
12057.7871,0.984861,3,0.9985
12057.8251,0.97784,3,0.9985
12057.863,0.974761,3,0.9984
12057.901,0.974143,3,0.9984
12057.939,0.972167,3,0.9984
12057.9769,0.980834,3,0.9983
12058.0149,0.984407,3,0.9983
12058.0529,0.993301,3,0.9982
12058.0908,0.996249,3,0.9981
12058.1288,0.999111,3,0.9979
12058.1668,1.000388,3,0.9978
12058.2047,1.003753,3,0.9977
12058.2427,1.003057,3,0.9976
12058.2806,1.002025,3,0.9976
12058.3186,1.002187,3,0.9976
12058.3566,1.002395,3,0.9975
12058.3945,1.004383,3,0.9975
12058.4325,1.007306,3,0.9973
12058.4705,1.003232,3,0.9971
12058.5084,1.000608,3,0.9968
12058.5464,1.003985,3,0.9964
12058.5844,1.006296,3,0.9957
12058.6223,1.005673,3,0.9947
12058.6603,1.005871,3,0.9931
12058.6982,1.008876,3,0.9906
12058.7362,1.007334,3,0.9876
12058.7742,1.005419,3,0.9847
12058.8121,1.002512,3,0.9833
12058.8501,1.002541,3,0.984
12058.8881,0.999745,3,0.9865
12058.926,1.002653,3,0.9895
12058.964,1.005373,3,0.992
12059.002,1.0017,3,0.9938
12059.0399,1.004473,3,0.9949
12059.0779,1.005933,3,0.9956
12059.1158,1.006199,3,0.996
12059.1538,1.005581,3,0.9962
12059.1918,1.005568,3,0.9964
12059.2297,1.005127,3,0.9964
12059.2677,1.00335,3,0.9964
12059.3057,1.002578,3,0.9964
12059.3436,1.003962,3,0.9963
12059.3816,1.003701,3,0.9961
12059.4195,1.000728,3,0.9959
12059.4575,1.003984,3,0.9957
12059.4955,1.001694,3,0.9956
12059.5334,1.000241,3,0.9955
12059.5714,0.998521,3,0.9954
12059.6094,0.999447,3,0.9954
12059.6473,0.999666,3,0.9952
12059.6853,0.996224,3,0.9951
12059.7233,0.988824,3,0.9948
12059.7612,0.975802,3,0.9946
12059.7992,0.958657,3,0.9942
12059.8371,0.935938,3,0.9939
12059.8751,0.931147,3,0.9935
12059.9131,0.949327,3,0.993
12059.951,0.967621,3,0.9925
12059.989,0.982485,3,0.9919
12060.027,0.991784,3,0.9912
12060.0649,0.994412,3,0.9903
12060.1029,0.999807,3,0.9894
12060.1409,0.999624,3,0.9883
12060.1788,1.001256,3,0.987
12060.2168,1.001536,3,0.9854
12060.2547,1.003738,3,0.9835
12060.2927,1.005232,3,0.9812
12060.3307,1.004506,3,0.9783
12060.3686,1.004332,3,0.9747
12060.4066,1.005912,3,0.9701
12060.4446,1.003174,3,0.9641
12060.4825,1.004111,3,0.9561
12060.5205,0.998414,3,0.9451
12060.5585,0.999643,3,0.9293
12060.5964,1.003986,3,0.9064
12060.6344,1.009266,3,0.8725
12060.6723,1.01436,3,0.8232
12060.7103,1.023933,3,0.7566
12060.7483,1.028525,3,0.6802
12060.7862,1.02182,3,0.6145
12060.8242,1.005059,3,0.5861
12060.8622,0.986616,3,0.608
12060.9001,0.979212,3,0.6695
12060.9381,0.985394,3,0.7448
12060.9761,0.990424,3,0.8128
12061.014,0.991536,3,0.8646
12061.052,0.993159,3,0.9008
12061.0899,0.995135,3,0.9255
12061.1279,0.99265,3,0.9425
12061.1659,0.99742,3,0.9544
12061.2038,1.000548,3,0.963
12061.2418,1.001246,3,0.9693
12061.2798,0.997696,3,0.9741
12061.3177,1.004231,3,0.9779
12061.3557,1.004137,3,0.9808
12061.3937,1.003407,3,0.9832
12061.4316,0.998587,3,0.9851
12061.4696,1.003528,3,0.9867
12061.5075,1.003891,3,0.988
12061.5455,1.003251,3,0.9892
12061.5835,1.002771,3,0.9901
12061.6214,1.003388,3,0.9909
12061.6594,1.003714,3,0.9916
12061.6974,1.000241,3,0.9921
12061.7353,0.998547,3,0.9926
12061.7733,0.998735,3,0.9929
12061.8113,0.999967,3,0.9931
12061.8492,0.999073,3,0.9932
12061.8872,1.0001,3,0.9932
12061.9251,1.000059,3,0.9933
12061.9631,0.997006,3,0.9936
12062.0011,0.998888,3,0.9941
12062.039,1.000315,3,0.9946
12062.077,0.998102,3,0.9951
12062.115,0.999569,3,0.9955
12062.1529,1.001556,3,0.9958
12062.1909,1.000094,3,0.996
12062.2288,0.998271,3,0.9962
12062.2668,0.993606,3,0.9963
12062.3048,0.993174,3,0.9964
12062.3427,0.985032,3,0.9964
12062.3807,0.971383,3,0.9964
12062.4187,0.954086,3,0.9963
12062.4566,0.928603,3,0.9961
12062.4946,0.915186,3,0.9958
12062.5326,0.926449,4,0.9952
12062.5705,0.95028,4,0.9945
12062.6085,0.971296,4,0.9936
12062.6464,0.98236,4,0.9928
12062.6844,0.985717,4,0.9925
12062.7224,0.988672,4,0.9928
12062.7603,0.993224,4,0.9936
12062.7983,0.994534,4,0.9946
12062.8363,0.993278,4,0.9956
12062.8742,0.994252,4,0.9963
12062.9122,0.995414,4,0.9968
12062.9502,0.996912,4,0.9971
12062.9881,0.998464,4,0.9973
12063.0261,1.001235,4,0.9974
12063.064,1.001501,4,0.9975
12063.102,0.998395,4,0.9975
12063.14,0.99943,4,0.9975
12063.1779,0.997031,4,0.9974
12063.2159,0.992804,4,0.9975
12063.2539,0.990163,4,0.9975
12063.2918,0.98461,4,0.9976
12063.3298,0.978585,4,0.9977
12063.3678,0.966931,4,0.9978
12063.4057,0.966487,4,0.9978
12063.4437,0.965756,4,0.9978
12063.4816,0.968902,4,0.9978
12063.5196,0.981117,4,0.9977
12063.5576,0.987997,4,0.9975
12063.5955,0.990627,4,0.9972
12063.6335,0.992154,4,0.9969
12063.6715,0.992457,4,0.9966
12063.7094,0.991055,4,0.9966
12063.7474,0.99108,4,0.9967
12063.7854,0.988543,4,0.997
12063.8233,0.989463,4,0.9974
12063.8613,0.993532,4,0.9976
12063.8992,0.996492,4,0.9978
12063.9372,1.000332,4,0.9978
12063.9752,1.001238,4,0.9979
12064.0131,1.002694,4,0.9979
12064.0511,1.001469,4,0.9979
12064.0891,1.000185,4,0.9979
12064.127,1.00106,4,0.9979
12064.165,1.002098,4,0.9979
12064.203,0.99872,4,0.9978
12064.2409,1.002012,4,0.9978
12064.2789,1.001474,4,0.9978
12064.3168,1.002877,4,0.9977
12064.3548,1.001125,4,0.9977
12064.3928,0.998129,4,0.9976
12064.4307,1.001002,4,0.9976
12064.4687,1.003392,4,0.9975
12064.5067,1.002756,4,0.9974
12064.5446,1.002823,4,0.9973
12064.5826,1.002394,4,0.9972
12064.6206,1.002831,4,0.9971
12064.6585,1.004485,4,0.9969
12064.6965,1.00094,4,0.9966
12064.7344,1.00345,4,0.9962
12064.7724,1.002886,4,0.9959
12064.8104,0.997922,4,0.9957
12064.8483,0.997795,4,0.9956
12064.8863,0.996133,4,0.9957
12064.9243,0.994329,4,0.9958
12064.9622,0.993923,4,0.9958
12065.0002,0.992081,4,0.9958
12065.0382,0.991775,4,0.9957
12065.0761,0.983289,4,0.9955
12065.1141,0.974837,4,0.9952
12065.152,0.94863,4,0.995
12065.19,0.916636,4,0.9947
12065.228,0.899105,4,0.9943
12065.2659,0.913834,4,0.9939
12065.3039,0.945474,4,0.9935
12065.3419,0.968664,4,0.9929
12065.3798,0.981571,4,0.9923
12065.4178,0.989236,4,0.9916
12065.4557,0.991167,4,0.9908
12065.4937,0.995005,4,0.9898
12065.5317,0.996761,4,0.9886
12065.5696,0.998603,4,0.9872
12065.6076,0.999406,4,0.9855
12065.6456,1.000828,4,0.9833
12065.6835,1.00094,4,0.9807
12065.7215,1.000032,4,0.9775
12065.7595,1.000365,4,0.9736
12065.7974,1.002159,4,0.9686
12065.8354,1.000238,4,0.962
12065.8733,0.999913,4,0.9526
12065.9113,0.997933,4,0.9391
12065.9493,0.998118,4,0.9191
12065.9872,1.005863,4,0.8891
12066.0252,1.01067,4,0.8455
12066.0632,1.014257,4,0.788
12066.1011,1.013296,4,0.7247
12066.1391,1.007982,4,0.6745
12066.1771,0.996395,4,0.6586
12066.215,0.99806,4,0.6779
12066.253,1.001495,4,0.7291
12066.2909,1.000837,4,0.792
12066.3289,0.99957,4,0.8479
12066.3669,0.998689,4,0.8901
12066.4048,0.998087,4,0.9195
12066.4428,0.996227,4,0.9394
12066.4808,0.997984,4,0.953
12066.5187,1.000234,4,0.9625
12066.5567,1.002058,4,0.9694
12066.5947,0.999639,4,0.9745
12066.6326,1.001946,4,0.9783
12066.6706,1.003017,4,0.9813
12066.7085,1.001428,4,0.9837
12066.7465,1.005044,4,0.9856
12066.7845,1.005068,4,0.9871
12066.8224,1.005615,4,0.9883
12066.8604,1.000931,4,0.9894
12066.8984,1.001163,4,0.9902
12066.9363,1.002087,4,0.991
12066.9743,1.002383,4,0.9916
12067.0123,1.000162,4,0.992
12067.0502,1.000497,4,0.9924
12067.0882,1.004162,4,0.9927
12067.1261,1.002734,4,0.9929
12067.1641,1.002121,4,0.993
12067.2021,1.003581,4,0.9929
12067.24,1.002485,4,0.9928
12067.278,1.001359,4,0.9926
12067.316,1.001052,4,0.9924
12067.3539,1.001594,4,0.992
12067.3919,1.002803,4,0.9915
12067.4299,0.998988,4,0.9907
12067.4678,1.002349,4,0.9893
12067.5058,1.001432,4,0.9871
12067.5437,1.001214,4,0.9837
12067.5817,1.002416,4,0.9785
12067.6197,1.000816,4,0.9717
12067.6576,1.000962,4,0.9644
12067.6956,0.997193,4,0.9593
12067.7336,0.995586,4,0.9588
12067.7715,0.993159,4,0.9624
12067.8095,0.992104,4,0.9688
12067.8475,0.987921,4,0.9759
12067.8854,0.986079,4,0.9819
12067.9234,0.982211,4,0.9862
12067.9613,0.96656,4,0.9891
12067.9993,0.940956,4,0.991
12068.0373,0.909967,4,0.9923
12068.0752,0.891685,4,0.9932
12068.1132,0.90391,4,0.9937
12068.1512,0.936567,4,0.9941
12068.1891,0.964906,4,0.9943
12068.2271,0.980064,4,0.9942
12068.2651,0.987057,4,0.9937
12068.303,0.995177,4,0.9928
12068.341,0.997115,4,0.9912
12068.3789,0.995855,4,0.9897
12068.4169,0.999129,4,0.989
12068.4549,0.997942,4,0.9896
12068.4928,0.998704,4,0.9909
12068.5308,0.999474,4,0.9925
12068.5688,1.000687,4,0.9937
12068.6067,1.000787,4,0.9944
12068.6447,1.003524,4,0.9948
12068.6826,1.002979,4,0.9949
12068.7206,0.999956,4,0.995
12068.7586,1.000843,4,0.9949
12068.7965,1.002495,4,0.9948
12068.8345,1.002774,4,0.9947
12068.8725,1.003484,4,0.9945
12068.9104,1.001949,4,0.9942
12068.9484,1.004639,4,0.994
12068.9864,1.004024,4,0.9936
12069.0243,1.002191,4,0.9932
12069.0623,1.002421,4,0.9927
12069.1002,0.99939,4,0.992
12069.1382,1.001048,4,0.9912
12069.1762,0.994967,4,0.9904
12069.2141,0.996723,4,0.9896
12069.2521,0.993984,4,0.989
12069.2901,0.999691,4,0.9884
12069.328,1.003601,4,0.9878
12069.366,1.005829,4,0.987
12069.404,1.002612,4,0.9859
12069.4419,1.001294,4,0.9846
12069.4799,1.003349,4,0.9828
12069.5178,1.004244,4,0.9807
12069.5558,1.000455,4,0.978
12069.5938,1.000392,4,0.9746
12069.6317,1.002421,4,0.9704
12069.6697,1.002345,4,0.965
12069.7077,1.004763,4,0.9579
12069.7456,1.001673,4,0.9482
12069.7836,1.002781,4,0.9346
12069.8216,1.003514,4,0.9153
12069.8595,1.00732,4,0.8871
12069.8975,1.011098,4,0.8459
12069.9354,1.023658,4,0.7865
12069.9734,1.031037,4,0.7081
12070.0114,1.043565,4,0.6213
12070.0493,1.034962,4,0.5515
12070.0873,1.023678,4,0.5278
12070.1253,1.003514,4,0.5537
12070.1632,0.99611,4,0.6211
12070.2012,0.99318,4,0.7042
12070.2392,0.992833,4,0.7786
12070.2771,0.991245,4,0.8342
12070.3151,0.990491,4,0.8721
12070.353,0.992999,4,0.8983
12070.391,0.994212,4,0.9179
12070.429,0.994066,4,0.9335
12070.4669,0.995517,4,0.9457
12070.5049,0.998615,4,0.9543
12070.5429,0.994515,4,0.9599
12070.5808,0.995033,4,0.9633
12070.6188,0.999247,4,0.9654
12070.6568,0.999579,4,0.9671
12070.6947,0.999545,4,0.9686
12070.7327,0.996901,4,0.9696
12070.7706,0.995472,4,0.9699
12070.8086,0.996268,4,0.9701
12070.8466,0.991182,4,0.9714
12070.8845,0.986129,4,0.9745
12070.9225,0.969727,4,0.9787
12070.9605,0.941069,4,0.9829
12070.9984,0.905572,4,0.9862
12071.0364,0.889481,4,0.9885
12071.0744,0.906513,4,0.99
12071.1123,0.937568,4,0.9911
12071.1503,0.964055,4,0.9918
12071.1882,0.97938,4,0.9923
12071.2262,0.986319,4,0.9926
12071.2642,0.991701,4,0.9928
12071.3021,0.994253,4,0.9931
12071.3401,0.993846,4,0.9936
12071.3781,0.994397,4,0.9941
12071.416,0.994139,4,0.9946
12071.454,0.996808,4,0.9951
12071.4919,0.99617,4,0.9955
12071.5299,0.996704,4,0.9958
12071.5679,0.994574,4,0.996
12071.6058,0.997641,4,0.9962
12071.6438,0.99521,4,0.9964
12071.6818,0.995739,4,0.9965
12071.7197,0.994551,4,0.9967
12071.7577,0.995903,4,0.9968
12071.7957,0.997067,4,0.9969
12071.8336,1.000076,4,0.997
12071.8716,1.00215,4,0.9971
12071.9095,1.001001,4,0.9972
12071.9475,0.998172,4,0.9973
12071.9855,1.000637,4,0.9973
12072.0234,1.000524,4,0.9974
12072.0614,1.002041,4,0.9974
12072.0994,1.00307,4,0.9975
12072.1373,1.002298,4,0.9976
12072.1753,1.004746,4,0.9977
12072.2133,1.004294,4,0.9978
12072.2512,1.001376,4,0.9979
12072.2892,1.002836,4,0.9979
12072.3271,1.001558,4,0.998
12072.3651,0.99977,4,0.998
12072.4031,0.999633,4,0.998
12072.441,1.001883,4,0.998
12072.479,1.002016,4,0.9981
12072.517,1.001138,4,0.9981
12072.5549,0.998752,4,0.998
12072.5929,0.99814,4,0.998
12072.6309,1.001491,4,0.998
12072.6688,0.99991,4,0.998
12072.7068,1.000347,4,0.998
12072.7447,1.000386,4,0.998
12072.7827,1.002357,4,0.9979
12072.8207,1.002929,4,0.9978
12072.8586,1.003677,4,0.9977
12072.8966,1.00492,4,0.9977
12072.9346,1.003999,4,0.9977
12072.9725,1.002669,4,0.9978
12073.0105,1.002039,4,0.998
12073.0485,1.002765,4,0.9981
12073.0864,1.00613,4,0.9982
12073.1244,1.00419,4,0.9983
12073.1623,1.00193,4,0.9983
12073.2003,1.003208,4,0.9982
12073.2383,1.0009,4,0.9981
12073.2762,0.998806,4,0.9979
12073.3142,0.997435,4,0.9978
12073.3522,0.997996,4,0.9979
12073.3901,0.999829,4,0.998
12073.4281,1.001309,4,0.9983
12073.4661,1.004613,4,0.9984
12073.504,1.004035,4,0.9985
12073.542,1.001587,4,0.9985
12073.5799,1.001179,4,0.9986
12073.6179,1.002051,4,0.9986
12073.6559,0.998121,4,0.9986
12073.6938,1.000701,4,0.9986
12073.7318,0.996682,4,0.9986
12073.7698,0.999721,4,0.9986
12073.8077,0.999129,4,0.9986
12073.8457,0.992342,4,0.9986
12073.8837,0.988893,4,0.9986
12073.9216,0.98099,4,0.9986
12073.9596,0.964023,4,0.9986
12073.9975,0.944952,4,0.9986
12074.0355,0.909298,4,0.9986
12074.0735,0.874913,4,0.9986
12074.1114,0.861574,4,0.9986
12074.1494,0.883019,4,0.9985
12074.1874,0.921643,4,0.9985
12074.2253,0.952855,4,0.9985
12074.2633,0.972458,4,0.9985
12074.3013,0.984736,4,0.9985
12074.3392,0.990491,4,0.9985
12074.3772,0.999421,4,0.9984
12074.4151,0.995734,4,0.9984
12074.4531,0.998563,4,0.9984
12074.4911,0.999391,4,0.9983
12074.529,0.998715,4,0.9983
12074.567,1.003129,4,0.9982
12074.605,1.001441,4,0.9982
12074.6429,1.000247,4,0.9982
12074.6809,1.001739,4,0.9982
12074.7188,1.003031,4,0.9982
12074.7568,1.002909,4,0.9982
12074.7948,1.001219,4,0.9982
12074.8327,1.003876,4,0.9981
12074.8707,1.002746,4,0.9981
12074.9087,1.004167,4,0.9981
12074.9466,1.003012,4,0.998
12074.9846,1.002191,4,0.998
12075.0226,1.004869,4,0.9979
12075.0605,1.00341,4,0.9979
12075.0985,1.003134,4,0.9978
12075.1364,1.00497,4,0.9978
12075.1744,1.003903,4,0.9977
12075.2124,1.004936,4,0.9976
12075.2503,1.002818,4,0.9976
12075.2883,1.003881,4,0.9975
12075.3263,1.004556,4,0.9974
12075.3642,1.000901,4,0.9973
12075.4022,1.001762,4,0.9972
12075.4402,0.999998,4,0.9971
12075.4781,1.000297,4,0.997
12075.5161,1.002604,4,0.9969
12075.554,1.002119,4,0.9967
12075.592,1.000663,4,0.9966
12075.63,1.002366,4,0.9964
12075.6679,1.004011,4,0.9963
12075.7059,1.003158,4,0.9961
12075.7439,1.003944,4,0.9959
12075.7818,1.007202,4,0.9957
12075.8198,1.005916,4,0.9955
12075.8578,1.002894,4,0.9952
12075.8957,1.00011,4,0.9949
12075.9337,0.998967,4,0.9946
12075.9716,1.003169,4,0.9942
12076.0096,1.001527,4,0.9938
12076.0476,0.997618,4,0.9934
12076.0855,0.997965,4,0.9929
12076.1235,0.998929,4,0.9923
12076.1615,1.000996,4,0.9917
12076.1994,1.000288,4,0.991
12076.2374,1.000995,4,0.9901
12076.2754,1.001275,4,0.9891
12076.3133,1.002306,4,0.9879
12076.3513,1.002765,4,0.9865
12076.3892,0.998935,4,0.9849
12076.4272,1.002653,4,0.9828
12076.4652,1.003434,4,0.9803
12076.5031,0.999737,4,0.9772
12076.5411,1.002236,4,0.9731
12076.5791,1.002809,4,0.9677
12076.617,1.005781,4,0.9604
12076.655,1.006391,4,0.9501
12076.693,1.005136,4,0.9349
12076.7309,1.007534,4,0.911
12076.7689,1.013334,4,0.8729
12076.8068,1.019426,4,0.8143
12076.8448,1.032471,4,0.7345
12076.8828,1.03221,4,0.6488
12076.9207,1.016054,4,0.5895
12076.9587,0.993993,4,0.5849
12076.9967,0.98481,4,0.6279
12077.0346,0.984574,4,0.7061
12077.0726,0.982519,4,0.7848
12077.1106,0.982347,4,0.8444
12077.1485,0.971898,4,0.8824
12077.1865,0.95469,4,0.9036
12077.2244,0.933015,4,0.9127
12077.2624,0.904774,4,0.9124
12077.3004,0.901478,4,0.9017
12077.3383,0.925471,4,0.8789
12077.3763,0.959208,4,0.8405
12077.4143,0.987101,4,0.7842
12077.4522,0.99714,4,0.7173
12077.4902,0.989201,4,0.6627
12077.5282,0.978989,4,0.6458
12077.5661,0.98137,4,0.6722
12077.6041,0.987789,4,0.724
12077.642,0.995496,4,0.7865
12077.68,0.998326,4,0.8422
12077.718,0.99454,4,0.8846
12077.7559,0.997985,4,0.915
12077.7939,1.001844,4,0.9363
12077.8319,0.999683,4,0.951
12077.8698,1.001204,4,0.9612
12077.9078,0.999836,4,0.9684
12077.9457,0.998552,4,0.9736
12077.9837,0.998033,4,0.9776
12078.0217,0.996073,4,0.9806
12078.0596,0.999499,4,0.9831
12078.0976,0.995249,4,0.985
12078.1356,0.994824,4,0.9867
12078.1735,0.994016,4,0.988
12078.2115,0.993375,4,0.9891
12078.2495,0.997543,4,0.9901
12078.2874,0.999119,4,0.9909
12078.3254,0.998449,4,0.9916
12078.3633,0.999244,4,0.9923
12078.4013,1.002699,4,0.9928
12078.4393,1.005112,4,0.9933
12078.4772,1.002249,4,0.9937
12078.5152,1.002283,4,0.9941
12078.5532,0.999227,4,0.9944
12078.5911,1.000337,4,0.9947
12078.6291,0.999656,4,0.995
12078.6671,1.001619,4,0.9953
12078.705,1.002763,4,0.9955
12078.743,1.003969,4,0.9957
12078.7809,1.00208,4,0.9959
12078.8189,0.997413,4,0.996
12078.8569,1.000571,4,0.9962
12078.8948,1.000403,4,0.9963
12078.9328,0.998194,4,0.9965
12078.9708,1.000184,4,0.9966
12079.0087,1.001808,4,0.9967
12079.0467,1.000764,4,0.9968
12079.0847,0.999729,4,0.9969
12079.1226,1.003043,4,0.9969
12079.1606,1.005103,4,0.997
12079.1985,1.003182,4,0.997
12079.2365,1.002248,4,0.9971
12079.2745,1.000196,4,0.9971
12079.3124,0.999214,4,0.9971
12079.3504,1.001651,4,0.9971
12079.3884,1.001964,4,0.9971
12079.4263,1.005611,4,0.9971
12079.4643,1.002237,4,0.9972
12079.5023,1.002134,4,0.9972
12079.5402,1.001029,4,0.9973
12079.5782,1.00175,4,0.9973
12079.6161,0.998066,4,0.9974
12079.6541,0.999318,4,0.9974
12079.6921,0.996996,4,0.9974
12079.73,0.99786,4,0.9974
12079.768,0.997079,4,0.9973
12079.806,0.994243,4,0.9973
12079.8439,0.993955,4,0.9972
12079.8819,0.992808,4,0.9971
12079.9199,0.993755,4,0.997
12079.9578,0.993455,4,0.9969
12079.9958,0.991297,4,0.9968
12080.0337,0.992501,4,0.9967
12080.0717,0.993445,4,0.9966
12080.1097,0.992167,4,0.9964
12080.1476,0.990423,4,0.9962
12080.1856,0.986055,4,0.9959
12080.2236,0.977978,4,0.9956
12080.2615,0.968114,4,0.9951
12080.2995,0.957007,4,0.9945
12080.3375,0.943899,4,0.9939
12080.3754,0.936668,4,0.9934
12080.4134,0.928349,4,0.993
12080.4513,0.922444,4,0.9924
12080.4893,0.909043,4,0.9917
12080.5273,0.888872,4,0.9905
12080.5652,0.877901,4,0.9889
12080.6032,0.886591,4,0.9865
