filepath,filename,is_science_product,instrume,opt_elem,cenwave,object,date_obs,exptime,proposid,pr_inv_l,detector,wl_min_A,wl_max_A,target_confirmed,is_science_grating,flags
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/lctx02040/lctx02040_x1dsum.fits,lctx02040_x1dsum.fits,False,COS,G130M,1291,-RHO-CNC,2016-04-04,1844.064,14094,Bourrier,FUV,1124.9180911461942,1441.4400590933785,False,False,['TARGET_MISMATCH: -RHO-CNC']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/lddr01010/lddr01010_asn.fits,lddr01010_asn.fits,False,COS,UNKNOWN,UNKNOWN,-RHO-CNC,UNKNOWN,0.0,14877,Bourrier,FUV,,,False,False,"['TARGET_MISMATCH: -RHO-CNC', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/lddr01010/lddr01010_x1dsum.fits,lddr01010_x1dsum.fits,False,COS,G130M,1291,-RHO-CNC,2017-01-05,10763.776,14877,Bourrier,FUV,1125.0610007656483,1441.6231799729917,False,False,['TARGET_MISMATCH: -RHO-CNC']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/lddr02010/lddr02010_asn.fits,lddr02010_asn.fits,False,COS,UNKNOWN,UNKNOWN,-RHO-CNC,UNKNOWN,0.0,14877,Bourrier,FUV,,,False,False,"['TARGET_MISMATCH: -RHO-CNC', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/lddr02010/lddr02010_x1dsum.fits,lddr02010_x1dsum.fits,False,COS,G130M,1291,-RHO-CNC,2017-02-14,10763.776,14877,Bourrier,FUV,1124.9849964136024,1441.5257242938485,False,False,['TARGET_MISMATCH: -RHO-CNC']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o4g802010/o4g802010_asn.fits,o4g802010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVEHITM,UNKNOWN,0.0,7398,Shipman,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVEHITM', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o4g802010/o4g802010_flt.fits,o4g802010_flt.fits,False,STIS,G230LB,2375,ALPHA-CMI-B-OFFSET,1998-02-09,132.0,7398,Shipman,CCD,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o4g802010/o4g802010_sx1.fits,o4g802010_sx1.fits,True,STIS,G230LB,2375,ALPHA-CMI-B-OFFSET,1998-02-09,528.0,7398,Shipman,CCD,1670.5363533630941,3075.1731273611144,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o4g802010/o4g802010_sx2.fits,o4g802010_sx2.fits,False,STIS,G230LB,2375,ALPHA-CMI-B-OFFSET,1998-02-09,528.0,7398,Shipman,CCD,,,True,False,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501010/o6l501010_asn.fits,o6l501010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501010/o6l501010_flt.fits,o6l501010_flt.fits,False,STIS,G230MB,2276,HD61421,2002-09-09,26.6,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501010/o6l501010_sx1.fits,o6l501010_sx1.fits,True,STIS,G230MB,2276,HD61421,2002-09-09,79.800003,9368,Allende-Prieto,CCD,2198.1738238020844,2352.7612178055215,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501010/o6l501010_sx2.fits,o6l501010_sx2.fits,False,STIS,G230MB,2276,HD61421,2002-09-09,79.800003,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501020/o6l501020_asn.fits,o6l501020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501020/o6l501020_flt.fits,o6l501020_flt.fits,False,STIS,G230MB,2276,HD61421,2002-09-09,26.6,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501020/o6l501020_sx1.fits,o6l501020_sx1.fits,True,STIS,G230MB,2276,HD61421,2002-09-09,79.800003,9368,Allende-Prieto,CCD,2198.1524115354096,2352.7391983530615,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501020/o6l501020_sx2.fits,o6l501020_sx2.fits,False,STIS,G230MB,2276,HD61421,2002-09-09,79.800003,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501030/o6l501030_asn.fits,o6l501030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501030/o6l501030_flt.fits,o6l501030_flt.fits,False,STIS,G230MB,2416,HD61421,2002-09-09,35.299999,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501030/o6l501030_sx1.fits,o6l501030_sx1.fits,True,STIS,G230MB,2416,HD61421,2002-09-09,105.89999,9368,Allende-Prieto,CCD,2338.5827629476157,2492.927847297772,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501030/o6l501030_sx2.fits,o6l501030_sx2.fits,False,STIS,G230MB,2416,HD61421,2002-09-09,105.89999,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501040/o6l501040_asn.fits,o6l501040_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501040/o6l501040_flt.fits,o6l501040_flt.fits,False,STIS,G230MB,2416,HD61421,2002-09-09,35.299999,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501040/o6l501040_sx1.fits,o6l501040_sx1.fits,True,STIS,G230MB,2416,HD61421,2002-09-09,105.89999,9368,Allende-Prieto,CCD,2338.561077133684,2492.906828256038,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501040/o6l501040_sx2.fits,o6l501040_sx2.fits,False,STIS,G230MB,2416,HD61421,2002-09-09,105.89999,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501050/o6l501050_asn.fits,o6l501050_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501050/o6l501050_flt.fits,o6l501050_flt.fits,False,STIS,G230MB,2557,HD61421,2002-09-09,14.9,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501050/o6l501050_sx1.fits,o6l501050_sx1.fits,True,STIS,G230MB,2557,HD61421,2002-09-09,44.699997,9368,Allende-Prieto,CCD,2479.3072666391718,2633.405439679675,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501050/o6l501050_sx2.fits,o6l501050_sx2.fits,False,STIS,G230MB,2557,HD61421,2002-09-09,44.699997,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501060/o6l501060_asn.fits,o6l501060_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501060/o6l501060_flt.fits,o6l501060_flt.fits,False,STIS,G230MB,2557,HD61421,2002-09-09,14.9,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501060/o6l501060_sx1.fits,o6l501060_sx1.fits,True,STIS,G230MB,2557,HD61421,2002-09-09,44.699997,9368,Allende-Prieto,CCD,2479.2861826515523,2633.38631194979,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501060/o6l501060_sx2.fits,o6l501060_sx2.fits,False,STIS,G230MB,2557,HD61421,2002-09-09,44.699997,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501070/o6l501070_asn.fits,o6l501070_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501070/o6l501070_flt.fits,o6l501070_flt.fits,False,STIS,G230MB,2697,HD61421,2002-09-09,7.7,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501070/o6l501070_sx1.fits,o6l501070_sx1.fits,True,STIS,G230MB,2697,HD61421,2002-09-09,23.099998,9368,Allende-Prieto,CCD,2620.160869656959,2773.9588195261304,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501070/o6l501070_sx2.fits,o6l501070_sx2.fits,False,STIS,G230MB,2697,HD61421,2002-09-09,23.099998,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501080/o6l501080_asn.fits,o6l501080_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501080/o6l501080_flt.fits,o6l501080_flt.fits,False,STIS,G230MB,2697,HD61421,2002-09-09,7.7,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501080/o6l501080_sx1.fits,o6l501080_sx1.fits,True,STIS,G230MB,2697,HD61421,2002-09-09,23.099998,9368,Allende-Prieto,CCD,2620.13894140157,2773.937503950122,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501080/o6l501080_sx2.fits,o6l501080_sx2.fits,False,STIS,G230MB,2697,HD61421,2002-09-09,23.099998,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501090/o6l501090_asn.fits,o6l501090_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501090/o6l501090_flt.fits,o6l501090_flt.fits,False,STIS,G230MB,2836,HD61421,2002-09-09,4.3,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501090/o6l501090_sx1.fits,o6l501090_sx1.fits,True,STIS,G230MB,2836,HD61421,2002-09-09,12.900001,9368,Allende-Prieto,CCD,2758.7802654116135,2912.236679151479,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l501090/o6l501090_sx2.fits,o6l501090_sx2.fits,False,STIS,G230MB,2836,HD61421,2002-09-09,12.900001,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010a0/o6l5010a0_asn.fits,o6l5010a0_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010a0/o6l5010a0_flt.fits,o6l5010a0_flt.fits,False,STIS,G230MB,2836,HD61421,2002-09-09,4.3,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010a0/o6l5010a0_sx1.fits,o6l5010a0_sx1.fits,True,STIS,G230MB,2836,HD61421,2002-09-09,12.900001,9368,Allende-Prieto,CCD,2758.760433119764,2912.2160149367746,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010a0/o6l5010a0_sx2.fits,o6l5010a0_sx2.fits,False,STIS,G230MB,2836,HD61421,2002-09-09,12.900001,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010b0/o6l5010b0_asn.fits,o6l5010b0_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010b0/o6l5010b0_flt.fits,o6l5010b0_flt.fits,False,STIS,G230MB,2976,HD61421,2002-09-09,2.2,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010b0/o6l5010b0_sx1.fits,o6l5010b0_sx1.fits,True,STIS,G230MB,2976,HD61421,2002-09-09,6.6000004,9368,Allende-Prieto,CCD,2898.556337410478,3051.6836922109233,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010b0/o6l5010b0_sx2.fits,o6l5010b0_sx2.fits,False,STIS,G230MB,2976,HD61421,2002-09-09,6.6000004,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010c0/o6l5010c0_asn.fits,o6l5010c0_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9368,Allende-Prieto,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010c0/o6l5010c0_flt.fits,o6l5010c0_flt.fits,False,STIS,G230MB,2976,HD61421,2002-09-09,2.2,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010c0/o6l5010c0_sx1.fits,o6l5010c0_sx1.fits,True,STIS,G230MB,2976,HD61421,2002-09-09,6.6000004,9368,Allende-Prieto,CCD,2898.5327213899604,3051.6630768445343,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6l5010c0/o6l5010c0_sx2.fits,o6l5010c0_sx2.fits,False,STIS,G230MB,2976,HD61421,2002-09-09,6.6000004,9368,Allende-Prieto,CCD,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41010/o6lm41010_asn.fits,o6lm41010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9455,Peterson,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41010/o6lm41010_flt.fits,o6lm41010_flt.fits,False,STIS,E230H,3012,HD061421,2003-03-22,1621.0,9455,Peterson,NUV-MAMA,,,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41010/o6lm41010_x1d.fits,o6lm41010_x1d.fits,True,STIS,E230H,3012,HD061421,2003-03-22,1621.0,9455,Peterson,NUV-MAMA,2884.9727743522303,3158.9872281687412,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41020/o6lm41020_asn.fits,o6lm41020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9455,Peterson,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41020/o6lm41020_flt.fits,o6lm41020_flt.fits,False,STIS,E230H,2513,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,,,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41020/o6lm41020_x1d.fits,o6lm41020_x1d.fits,True,STIS,E230H,2513,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,2377.5547869280863,2650.637015857123,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41030/o6lm41030_asn.fits,o6lm41030_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9455,Peterson,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41030/o6lm41030_flt.fits,o6lm41030_flt.fits,False,STIS,E230H,2762,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,,,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41030/o6lm41030_x1d.fits,o6lm41030_x1d.fits,True,STIS,E230H,2762,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,2620.0603581193936,2887.8972028670464,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41040/o6lm41040_asn.fits,o6lm41040_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9455,Peterson,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41040/o6lm41040_flt.fits,o6lm41040_flt.fits,False,STIS,E230H,2513,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,,,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41040/o6lm41040_x1d.fits,o6lm41040_x1d.fits,True,STIS,E230H,2513,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,2377.5492573881484,2650.631110577261,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41050/o6lm41050_asn.fits,o6lm41050_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,9455,Peterson,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41050/o6lm41050_flt.fits,o6lm41050_flt.fits,False,STIS,E230H,2263,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,,,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/o6lm41050/o6lm41050_x1d.fits,o6lm41050_x1d.fits,True,STIS,E230H,2263,HD061421,2003-03-22,2841.0,9455,Peterson,NUV-MAMA,2128.0527364562367,2396.3039083991694,False,True,['TARGET_MISMATCH: HD061421']
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11010/obkk11010_asn.fits,obkk11010_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11010/obkk11010_flt.fits,obkk11010_flt.fits,False,STIS,E230H,3012,HD61421,2011-04-22,1824.0,12278,Ayres,NUV-MAMA,,,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11010/obkk11010_x1d.fits,obkk11010_x1d.fits,True,STIS,E230H,3012,HD61421,2011-04-22,1824.0,12278,Ayres,NUV-MAMA,2884.9295783713874,3158.9430212911334,True,True,[]
/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Procyon/Procyon HST/MAST_2026-06-11T0446/HST/obkk11020/obkk11020_asn.fits,obkk11020_asn.fits,False,STIS,UNKNOWN,UNKNOWN,WAVELINE,UNKNOWN,0.0,12278,Ayres,UNKNOWN,,,False,False,"['TARGET_MISMATCH: WAVELINE', 'ZERO_EXPTIME']"
